,UniProt,Protein,Infected_8h_1,Infected_8h_2,Infected_8h_3,Infected_8h_4,Infected_8h_5,Mock_8h_1,Mock_8h_2,Mock_8h_3,Mock_8h_4,Mock_8h_5,Infected_16h_1,Infected_16h_2,Infected_16h_3,Infected_16h_4,Infected_16h_5,Mock_16h_1,Mock_16h_2,Mock_16h_3,Mock_16h_4,Mock_16h_5,Infected_24h_1,Infected_24h_2,Infected_24h_3,Infected_24h_4,Infected_24h_5,Mock_24h_1,Mock_24h_2,Mock_24h_3,Mock_24h_4,Mock_24h_5,id,Total missingness,Mock_8h missingness,Mock_16h missingness,Mock_24h missingness,Infected_8h missingness,Infected_16h missingness,Infected_24h missingness,missing_check,Infected_8h/Mock_8h,Infected_8h/Mock_8h_pval,Infected_8h/Mock_8h_adj-p,Infected_16h/Mock_16h,Infected_16h/Mock_16h_pval,Infected_16h/Mock_16h_adj-p,Infected_24h/Mock_24h,Infected_24h/Mock_24h_pval,Infected_24h/Mock_24h_adj-p,Infected_16h/Infected_8h,Infected_16h/Infected_8h_pval,Infected_16h/Infected_8h_adj-p,Infected_24h/Infected_8h,Infected_24h/Infected_8h_pval,Infected_24h/Infected_8h_adj-p,Infected_24h/Infected_16h,Infected_24h/Infected_16h_pval,Infected_24h/Infected_16h_adj-p,Type,Experiment,Residue,Site
PFD5_HUMAN,PFD5_HUMAN,PFD5_HUMAN,27.580965179913182,27.73153537744998,27.63937945514827,27.509722555987057,27.427779451797566,27.508760459488524,28.093048580468025,27.625582549604175,27.63222796108897,27.840708853391632,27.134573379547074,27.469772571056055,27.47012170772163,27.24459769591509,27.11771468061968,27.41065501352073,27.12034011536537,27.058773141322938,27.34852301093227,27.504405629744998,27.600721516085525,27.62309296180709,27.784905469490727,27.545964099858715,27.82990513028344,27.79897811440507,27.594665663712526,27.58199408551584,27.589563273681257,27.4425190649448,PFD5_HUMAN,0,0,0,0,0,0,0,0,-0.16218927674905004,0.19841563857910285,0.656906808225676,-0.0011833752053576063,0.9920763970125108,0.9969197259516351,0.07537379505320274,0.36967458301933265,0.6136454142527275,-0.29052039708730604,0.01457783686169039,0.07783690602710285,0.09904143144588673,0.22872373564656115,0.6685969538052584,0.38956182853319277,0.003491303859800341,0.025262360599180307,Global,LiP,GLB,PFD5_HUMAN@GLB
RING2_HUMAN,RING2_HUMAN,RING2_HUMAN,24.305300471500246,24.558311619344156,,,24.743153559666393,,,,,,24.72358962210671,,24.835524065534738,,,,,,,24.199854036243305,24.962282956215823,,,23.857199334153208,23.89741716728285,25.309523485107302,,,,,RING2_HUMAN,20,5,4,4,2,3,2,3,,,,0.5797028075774193,0.10547980452459374,0.3834201735476544,-1.0705569992233421,0.27716925540925247,0.5377572613602475,0.24396829365046102,0.24470565847561274,0.4388947534450633,-0.29662206428630356,0.4823692874080765,0.8220614930992713,-0.5405903579367646,0.3325649603144151,0.4875759459221655,Global,LiP,GLB,RING2_HUMAN@GLB
PARK7_HUMAN,PARK7_HUMAN,PARK7_HUMAN,31.13317371466244,30.859228586464596,30.696279364331886,30.933788278103744,30.710709665860684,30.894678204441163,31.229339789063715,31.07914433558706,30.985552976441568,31.20813481982833,30.41731415328028,30.658997452367334,30.549833932229298,30.532131350357652,30.41512820342266,30.795463936716747,30.73100029818039,30.77736596555568,30.820006282007242,30.8812199583007,30.937641086737475,30.87308534592344,30.732060693343083,31.07039031065398,30.993329063747318,31.025434554425484,30.891800519196572,30.85926773812847,30.82497213725477,30.878768623773215,PARK7_HUMAN,0,0,0,0,0,0,0,0,-0.21273410318769237,0.07205929916004981,0.5182649315633666,-0.28633026982070575,0.0005682407346403662,0.027665410056763796,0.02525258552535803,0.7152950070243607,0.8620105905495893,-0.35195490355323145,0.005165161328596698,0.04487562198370623,0.05466537819638617,0.5947482893724876,0.8658490853160526,0.4066202817496176,0.0005446373424345965,0.008510376142214216,Global,LiP,GLB,PARK7_HUMAN@GLB
NEUR1_HUMAN,NEUR1_HUMAN,NEUR1_HUMAN,24.891222733462456,24.77412049739841,25.08616460598667,24.24044647496431,25.200855376065427,,25.053754645796225,24.705641083454992,25.450869737122744,24.797976490628727,25.295556719945925,,25.43251434504288,25.378720233783724,,25.332661632402726,25.10394060687587,25.382402243692354,25.2145030069069,24.895973121444275,,25.386908407728505,24.95025896386797,25.125632268259984,,,24.935306210862095,25.52136876440104,25.399794455288387,25.3905032972051,NEUR1_HUMAN,6,1,0,1,0,2,2,0,-0.1634985516752181,0.5164414689290702,0.8520459250957566,0.18303431065974962,0.17719325670103372,0.49025440495798867,-0.1574766353203394,0.4355585772751241,0.6689462409770152,0.5303684953487213,0.0560568555178535,0.17519321294463144,0.3157046090433653,0.23824106410626616,0.6735471288157594,-0.21466388630535604,0.18174168110396352,0.32529589723949054,Global,LiP,GLB,NEUR1_HUMAN@GLB
VAT1_HUMAN,VAT1_HUMAN,VAT1_HUMAN,28.119792349970307,28.50161045854049,28.22322798797241,28.329357675744014,27.879301849549346,28.04304734552781,27.89667845194605,28.250832168191685,28.075659181769588,27.84548183962854,29.03488047860437,28.630956645932756,28.88978161998104,28.78064750912404,28.676312125989288,28.58380828267301,28.655993911883996,28.54708474115343,28.863506335937217,28.610898622679706,28.40048393809063,28.351271566079465,28.122959588586394,28.482305589691894,28.649693695521954,28.473748459315512,28.67584285222935,28.549468537099393,28.413636381206164,28.409375798263554,VAT1_HUMAN,0,0,0,0,0,0,0,0,0.18831826694257714,0.17457069305369732,0.6404589441911198,0.15025729706082203,0.14133250237430287,0.44046002908472326,-0.10307153002872838,0.33039009380040196,0.5788615479050878,0.5918576115709868,0.0016506860737286189,0.024953362842237696,0.19068481123875358,0.19588810416187338,0.6368376413797132,-0.40117280033223324,0.007530468580711677,0.04178671781061578,Global,LiP,GLB,VAT1_HUMAN@GLB
LGMN_HUMAN,LGMN_HUMAN,LGMN_HUMAN,,,,23.742868732566397,,,23.33887115451802,24.145534461209433,24.024373509695366,,23.51473386051881,,,,,,,,24.319557436980812,,24.391694948185545,,24.052827029542815,,,,23.345355254759266,23.894304208244037,,,LGMN_HUMAN,20,2,4,3,4,4,3,3,-0.0933909759078766,0.8696474326039404,0.9641175057893405,-0.8048235764620024,,,0.6024312573625252,0.20276745289195616,0.45102534304141206,-0.22813487204758687,,,0.4793922562977819,0.34970669071264743,0.7563964554325241,0.7075271283453688,0.25030782932739376,0.406331447607949,Global,LiP,GLB,LGMN_HUMAN@GLB
DNJC2_HUMAN,DNJC2_HUMAN,DNJC2_HUMAN,24.768741758534702,24.46322936544461,24.90342127573861,25.02488965092444,,23.964636193936247,24.927162340143656,25.653600543364192,26.732083689721122,24.7045634351513,24.493495949808423,25.07684191700303,,24.78080695415146,,24.348408191203525,24.503433353426853,24.065118785578537,24.953180028593156,24.39459907615205,24.377447185708938,24.43877073312218,25.179549376580745,24.604224086246038,24.06247272523991,24.955715598964346,24.43614351365876,24.60691611414728,25.00046264987227,24.77059414324405,DNJC2_HUMAN,3,0,0,0,1,2,0,0,-0.40633872780271574,0.47808117671927375,0.8437495545380485,0.33076705333015255,0.19799442835555534,0.5138864678165342,-0.22147358259778116,0.32747759135447463,0.5757303633572138,-0.006355572339614923,0.9759685667353579,0.9870011899268555,-0.2575776912810248,0.3076904096865538,0.727669883713599,-0.2512221189414099,0.3953888115165599,0.5437663622746642,Global,LiP,GLB,DNJC2_HUMAN@GLB
NUP88_HUMAN,NUP88_HUMAN,NUP88_HUMAN,25.000812975752297,24.482427013785752,,25.05855385688198,,24.68113501347307,25.184109128070805,24.88854667647901,25.52212710098486,25.713030658227527,25.39687063432657,25.481793276431162,25.63103783743188,25.482343694117368,24.904259126811024,25.30374427396934,25.346174991448446,25.529434389234847,24.933932418838165,24.88639777198972,24.729303819745603,24.79625460471341,24.527831398114817,24.794457932262777,24.53195910735216,25.101312455752424,25.07557347274772,25.017577417845853,25.02296100655421,25.14412478033393,NUP88_HUMAN,2,0,0,0,2,0,0,0,-0.35052509997370507,0.2696354440023884,0.7227456073847867,0.1793241447274987,0.33834945794309623,0.6446572907489014,-0.39634845420907183,0.00030163092791446136,0.011690483539472609,0.5319962983502577,0.046892669716177636,0.1598216921310682,-0.17130324303559163,0.31553934248405885,0.7360687817910372,-0.7032995413858494,0.0009622614351382717,0.012306361334139227,Global,LiP,GLB,NUP88_HUMAN@GLB
PI3R4_HUMAN,PI3R4_HUMAN,PI3R4_HUMAN,,23.6648298758715,,,,,,,23.549939716403053,,23.924863626867644,23.992263691193322,23.71391978956855,,,23.829014981252506,,24.28943938872759,,,,22.824566112740055,,,23.47930872795996,,,,,,PI3R4_HUMAN,21,4,3,5,4,2,3,3,0.11489015946844816,,,-0.18221148244687768,0.43529285746946556,0.7071443472580844,,,,0.2121858266716714,0.33317050788054703,0.5330312182882909,-0.5128924555214915,0.5318841650676551,0.8395267449847613,-0.725078282193163,0.07277568392158451,0.17437409872838733,Global,LiP,GLB,PI3R4_HUMAN@GLB
POP1_HUMAN,POP1_HUMAN,POP1_HUMAN,24.572706314796264,24.662471388602977,24.970303306138987,24.518548556677043,,24.575566169470722,,25.443818380451866,23.2277254796053,,25.076471720092176,24.875942851219904,25.09268634599071,24.93886280386022,24.66128432432148,25.181445961825034,24.624127111439787,24.41518889226497,25.00511600607389,,25.276217865015923,24.52569739648478,25.301769723605638,24.81259756183023,24.78163393186026,24.38884751162813,24.316779029240944,,24.87855980414854,24.710325844526352,POP1_HUMAN,5,2,1,1,1,0,0,0,0.2653040483778568,0.651337265361708,0.9003293312898357,0.12258011619598008,0.5118317624261526,0.7566107265203822,0.3659552483733748,0.12089988008389024,0.33361585032857743,0.2480422175430803,0.08879382771076276,0.23403426782606834,0.25857590420554644,0.2220374002041632,0.6616080230502113,0.010533686662466124,0.9521951096196164,0.9708730761413782,Global,LiP,GLB,POP1_HUMAN@GLB
S10AD_HUMAN,S10AD_HUMAN,S10AD_HUMAN,29.888517710529836,29.792215379977343,29.710127738731195,29.57273405793933,29.85384963540027,29.81104974784516,30.300004467334453,29.829240951711768,29.87692165653511,30.55525642323521,28.875715908382535,29.247003322392324,29.070568311172067,28.975712757183956,29.078233894247415,29.344812790321633,29.32685826611908,29.0550031528607,29.38697342127832,29.308749377347223,29.588459697652745,29.56881989180084,29.798551208946733,29.7219573745525,29.809847853358985,29.870006668243416,29.64475432522005,29.54606522031186,29.600586296489702,29.569555016994176,S10AD_HUMAN,0,0,0,0,0,0,0,0,-0.31100574481675025,0.0884573219626029,0.5512943537936906,-0.23503256290973695,0.024703302001296553,0.18999634413841232,0.05133369981052027,0.5260636708512864,0.7341357719790456,-0.7140420658399371,2.7180414748981995e-05,0.003483170150082043,-0.06596169925323281,0.4111382225246324,0.7866242009279817,0.6480803665867043,3.967102545442454e-05,0.0028735848650720654,Global,LiP,GLB,S10AD_HUMAN@GLB
TSNAX_HUMAN,TSNAX_HUMAN,TSNAX_HUMAN,25.839447551515484,26.23619501662566,25.912036768202395,25.402135425035183,26.004736342218827,26.06948505223832,,26.192700861406284,25.974430621395257,26.006145683175692,26.376140476413266,26.38258267730124,26.036611086941612,26.40274705108566,,26.100077941724322,26.258854153198893,26.27004514592124,25.983831455529714,26.237303612683345,,25.356589739270806,25.495821324126666,26.173203384396537,25.493342867418924,26.048911767428546,25.74861453394504,25.89457446574692,26.156661942860257,25.77344279110473,TSNAX_HUMAN,3,1,0,0,0,1,1,0,-0.18178033383437509,0.2950516563566708,0.7402817108352908,0.12949786112393724,0.23500328036675275,0.5467467623703822,-0.294701771413866,0.15457001357340347,0.3887808207677149,0.42061010221593165,0.04541197437103339,0.1560199602050383,-0.24917089191627895,0.30255571922674224,0.7226287927594813,-0.6697809941322106,0.01673102628146347,0.06774868670729325,Global,LiP,GLB,TSNAX_HUMAN@GLB
EIF3C_HUMAN,EIF3C_HUMAN,EIF3C_HUMAN,27.830263706950706,27.840041450964133,27.853108431799686,27.957209300466907,27.661019317820205,27.824662663495033,27.858758575567464,27.92018177305907,27.725790189234104,27.870653038199755,27.94049066577107,27.91037673969814,27.825924987155865,27.702090512772163,27.5082093642186,27.663687387349775,27.550377792216658,27.605970428700804,27.793548272243275,27.685514469948,27.71463981882918,27.689727269074414,27.743320722696286,27.53364167273658,27.73943235876944,27.784518957854782,27.7911846401294,27.74697204336193,27.76789187131521,27.71633331279752,EIF3C_HUMAN,0,0,0,0,0,0,0,0,-0.011680806310760516,0.8443628802350216,0.9595538638952508,0.11759878383146827,0.22264485541746867,0.5376493673051872,-0.07722779667059498,0.09742299850597987,0.2987966711238956,-0.0509099876771586,0.5960358763552656,0.7453245301582819,-0.1441760731791497,0.04696374798711176,0.36990254474838197,-0.09326608550199111,0.32025436253100864,0.47634616803307855,Global,LiP,GLB,EIF3C_HUMAN@GLB
TTC1_HUMAN,TTC1_HUMAN,TTC1_HUMAN,27.09504966885145,27.046151240296588,26.70436055264003,26.61805898259398,27.218755549785367,27.041828924497022,27.066926436041594,27.20962009378786,27.044408522928222,27.29605671433496,26.425246180032367,25.764556898700555,26.572460112539996,26.526484716635725,26.497381774903793,26.790121639959118,26.5524502296346,26.776707930870856,27.002588048364675,26.192523473099666,26.420694937460613,26.79536000694202,26.655948741093784,26.681792175080357,26.599345737566743,26.66011748177358,26.76193911088649,26.793203977802516,27.005631854202978,26.87364347140216,TTC1_HUMAN,0,0,0,0,0,0,0,0,-0.19529293948444604,0.16411544354151025,0.6343504120122447,-0.3056523278232923,0.17155657765481727,0.48316326181619873,-0.18827885958484103,0.05620077982694669,0.21782398129056316,-0.5792492622709986,0.015884542169727133,0.08142416316202129,-0.30584687920477904,0.048915127161183486,0.37746321261471677,0.27340238306621956,0.130291078671716,0.2601547127758749,Global,LiP,GLB,TTC1_HUMAN@GLB
DNJC7_HUMAN,DNJC7_HUMAN,DNJC7_HUMAN,26.09217363920079,26.121291016900557,26.358731374692578,26.070605328873103,26.08824084544979,26.372373000547224,26.326973401487802,26.365631252131195,26.20945214823932,26.293971525056662,26.15169224515668,26.05397195935677,26.21171637010081,25.996804018283683,26.07163679036235,26.112337786207604,26.028540293158162,26.31807324558919,26.087243734273986,26.151804403009223,25.766296058438595,25.539919281961684,25.373410784332915,25.665523256679624,25.39294459830683,26.421410925658527,25.899014292024553,26.207043450208175,26.23965903518885,26.18497032368341,DNJC7_HUMAN,0,0,0,0,0,0,0,0,-0.1674718244690787,0.025911748700776584,0.4251053525815462,-0.04243561579556854,0.5120284121422228,0.7566107265203822,-0.6428008094087758,0.0004704487896038231,0.014372572189793112,-0.049044164371299104,0.47707538739358724,0.6514353851304018,-0.5985896450794357,0.00020460008668524252,0.01960371941684157,-0.5495454807081366,0.00019623708242801346,0.005710113204686318,Global,LiP,GLB,DNJC7_HUMAN@GLB
C10_HUMAN,C10_HUMAN,C10_HUMAN,26.867463364189287,26.307139766623354,26.4470376149821,26.075248533048587,27.140728331007022,26.627697742279384,27.099079160341503,26.375655018650882,26.73748876466671,27.114693462000073,25.97741866290009,24.9576155221832,26.105046511352683,26.025913004185398,25.957486464877913,26.452531009399912,26.550478743813603,26.555227929597045,26.17687447566328,26.330208405314355,26.370249750215947,26.02435438859373,26.11976255895636,26.40476637858688,26.04862520424867,26.69736771885253,26.493787601070842,26.514069613357023,26.63089979895147,26.535137465857694,C10_HUMAN,0,0,0,0,0,0,0,0,-0.22339930761764037,0.3777753270612436,0.7861229537639046,-0.6083680796577831,0.02695019364743251,0.19703411925375805,-0.38070078349759484,0.0028205244196999645,0.040306712098282176,-0.7628274888702116,0.029103086479215754,0.11957693431029567,-0.3739718658497466,0.11143350604975533,0.532862255361769,0.38885562302046495,0.1266667400050873,0.255794149789183,Global,LiP,GLB,C10_HUMAN@GLB
CSN8_HUMAN,CSN8_HUMAN,CSN8_HUMAN,26.3954126859604,26.165884375300376,25.796719405081944,26.255255293820863,,25.05631502667149,25.931305520230516,25.158878684464977,26.056727243374127,,26.91121089556463,26.563984099353295,26.098590808935803,26.75705416348168,25.525045773147184,26.893139063162874,26.294600986734455,26.893871333707008,25.994711923531682,26.88618301671481,24.802330618440276,26.435003331814766,26.005888471657975,26.16538752205362,25.395707069400036,25.488287850999825,26.65321701409549,26.594075940512074,26.66137539024425,26.573350500429033,CSN8_HUMAN,2,1,0,0,1,0,0,0,0.6025113213556175,0.08135011966241806,0.5318843379662674,-0.22132411667365304,0.5019107402765104,0.7504789011863399,-0.6331979365827998,0.12677115112963908,0.3431540789308114,0.21785920805562142,0.5006186942142259,0.6700186492277082,-0.39245453736756275,0.3015968907340911,0.7211008838531366,-0.6103137454231842,0.1536087028966525,0.2915360404454351,Global,LiP,GLB,CSN8_HUMAN@GLB
ATX2_HUMAN,ATX2_HUMAN,ATX2_HUMAN,26.102871140874147,25.482258560967523,25.739808455432296,26.020733635759566,25.968305036089166,25.757897745572592,26.291713926167496,25.93907281345718,25.71678644915038,26.149574670053067,25.560601006329122,25.712568886171663,25.12500313048054,25.5767235656619,25.619759096399058,25.843514356618666,25.888159472595582,25.47724814514136,25.518799753071214,25.651071646959245,25.04661711605556,25.590860776429494,25.712665825104477,25.81139907901757,25.826673436878867,25.74515760068694,25.83744972227868,25.565565537973185,25.856589685424144,25.610731610679355,ATX2_HUMAN,0,0,0,0,0,0,0,0,-0.10821375505560127,0.5128296116561908,0.8516795276295633,-0.15682753786875736,0.26718186712470554,0.5782808914101845,-0.1254555847112684,0.4432343859301129,0.6723672013599534,-0.34386422881608425,0.05342745157094037,0.17052871528806995,-0.2651521191273467,0.18508036491137242,0.6293983478818367,0.07871210968873754,0.6674296488641858,0.7733603322504469,Global,LiP,GLB,ATX2_HUMAN@GLB
METH_HUMAN,METH_HUMAN,METH_HUMAN,,24.48239432031766,25.09442595506556,24.243428785593956,23.87409102812227,24.674394828461686,,24.345174070955625,,,24.803061237686702,,24.69086435949501,24.53654194965866,,24.700050995139897,,24.58063237037832,25.870314608261594,24.798456538146834,23.579222399675697,24.28743517091764,24.754515684104742,24.584498500864584,24.243861148920974,24.89956429653214,24.44198056977803,24.662238537114625,24.671620962375034,24.322890021137614,METH_HUMAN,7,3,1,0,1,2,0,0,-0.08619942743379383,0.8388753184525275,0.9582691989046987,-0.31054111236820603,0.42547307214357055,0.7026032675253315,-0.3097522964907604,0.20547253291465536,0.45566175455925184,0.25323749333859524,0.45113702073839534,0.631148572135648,-0.13367844137813378,0.6890912920936256,0.9093656911588172,-0.386915934716729,0.20786890555975185,0.357489603282031,Global,LiP,GLB,METH_HUMAN@GLB
HCD2_HUMAN,HCD2_HUMAN,HCD2_HUMAN,26.571816846166566,26.91481862342912,26.84977074793363,26.64468595048416,26.535785036586642,26.9805626289051,26.466723545189915,25.510776559325624,26.611007619774064,26.302397709007067,27.62883656918311,27.454350486395473,27.450022458226872,27.70830282570309,27.304280714254393,27.021669524716685,27.16426385248743,26.608539366527243,26.966610065801778,27.496381700430522,26.61540790321958,26.79840746540959,26.471425323539663,26.514456997911307,26.59540818379988,27.2520934196145,26.562455918421904,26.914401404576367,26.632743074744837,26.61644157023868,HCD2_HUMAN,0,0,0,0,0,0,0,0,0.3290818284796728,0.2324989561713527,0.6836126649279572,0.4576657087598548,0.02163031490677309,0.17899231524740328,-0.1966059027432543,0.20138407445174294,0.4483380874217219,0.8057831698325622,5.596594086352343e-05,0.0040983058980917295,-0.10435426614401777,0.30137648043258264,0.7211008838531366,-0.9101374359765799,8.537138192701905e-06,0.0015079431730233286,Global,LiP,GLB,HCD2_HUMAN@GLB
COCA1_HUMAN,COCA1_HUMAN,COCA1_HUMAN,27.181048350705616,27.17812821431985,27.09250963680562,27.308088159588017,26.90933334950488,27.150304696645566,26.951503101944247,27.159407791355818,27.17773982222558,27.139001308207227,27.603955016187236,27.20781220783364,27.166651952696597,27.1986854831049,27.315087989156094,27.68812003817727,27.735410075625943,27.664811010946366,27.797292409775462,27.74469785173036,25.666761213285653,26.031169077264735,26.009561371406345,25.90957667798205,25.792396042029132,27.725736779307802,27.759567973334246,27.80297386190966,27.733331034081864,27.638691732695747,COCA1_HUMAN,0,0,0,0,0,0,0,0,0.018230198109108642,0.8206700684863341,0.9565640051630222,-0.4276277474553858,0.0009140455314718439,0.03380624281840717,-1.85016739987228,6.6747597196961e-09,8.537017681491311e-06,0.16461698761089494,0.15169095470710214,0.3234475182315331,-1.2519286657912119,1.0426084006586183e-06,0.0003853182760719779,-1.4165456534021068,9.096387670959781e-07,0.0007634512595192768,Global,LiP,GLB,COCA1_HUMAN@GLB
SEPT5_HUMAN,SEPT5_HUMAN,SEPT5_HUMAN,24.102171898677277,24.463278430656754,,,,,,,,,24.75290378836769,,,,24.03084481363039,,,,,,,,,,24.531137952294944,,,,,,SEPT5_HUMAN,25,5,5,5,3,3,4,4,,,,,,,,,,0.10914913633202872,0.812201396449296,0.8946358091646714,0.24841278762793095,0.5726486644085218,0.8528739751438377,0.13926365129590224,0.8604967707605331,0.9090357839597999,Global,LiP,GLB,SEPT5_HUMAN@GLB
